20190504,杨浦,黄兴公园,一梯3户+地铁8号线+满五唯一,295万,延吉五村  | 2室1厅 | 50.12平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-f8787f68-8825-4683-b669-87f7efb8ee01.jpg.296x216.jpg
20190504,杨浦,黄兴公园,佳木斯路299号 1室1厅 280万,280万,佳木斯路299号  | 1室1厅 | 53.9平米 | 南 北 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/48929c30-39a7-4a88-b4fa-8ab7fef00570.png.280x210.jpg
20190504,杨浦,黄兴公园,控江四村 2室1厅 295万,295万,控江四村  | 2室1厅 | 49.09平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/c6749fc3-545d-4e7e-ae97-170281a3da73.png.280x210.jpg
20190504,杨浦,黄兴公园,长白三村 1室0厅 148万,148万,长白三村  | 1室0厅 | 30.2平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/623f970a-68ab-4e44-bccd-2232173bc437.jpg.296x216.jpg
20190504,杨浦,黄兴公园,营口大厦 2室2厅 650万,650万,营口大厦  | 2室2厅 | 108.2平米 | 西南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/18dbc560-10db-4f3f-a6a1-9814afed1416.png.280x210.jpg
20190504,杨浦,黄兴公园,松苑小区 1室1厅 320万,320万,松苑小区  | 1室1厅 | 60.18平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/a1e63cdb-608b-4b7c-b4c8-73dd739a0c99.png.280x210.jpg
20190504,杨浦,黄兴公园,采光充足，前方无遮挡，生活配套齐全，交通便利,140万,控江五村  | 1室0厅 | 30.93平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/7bc2b0ee-8c0f-401c-87f6-0a5bb7a1b9c2.png.280x210.jpg
20190504,杨浦,黄兴公园,松花一村 1室1厅 179万,179万,松花一村  | 1室1厅 | 31.87平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/6f67a318-0397-4668-9bbb-49e993451bc6.png.280x210.jpg
20190504,杨浦,黄兴公园,华美达酒店式公寓 2房间1卫 88万,88万,华美达酒店式公寓  | 1室1厅 | 36.54平米 | 北 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,小高层中间楼层 电梯房两梯四户业主诚售满五不唯一,595万,长白新城  | 2室1厅 | 78.5平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/d2ab5762-c74c-4f39-94c1-fa3aa9b02c48.png.280x210.jpg
20190504,杨浦,黄兴公园,控江东三村 1室1厅 225万,225万,控江东三村  | 1室1厅 | 40.51平米 | 东 | 其他 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20151231/a3a69596-8dc7-4995-a3f1-3f3e6d953bd0.jpg.296x216.jpg
20190504,杨浦,黄兴公园,控江五村 1室0厅 145万,145万,控江五村  | 1室0厅 | 30.93平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/212bd76f-c612-4c10-8cc7-320656653bb9.JPG.296x216.jpg
20190504,杨浦,黄兴公园,控江五村 1室0厅 135万,135万,控江五村  | 1室0厅 | 27.32平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/ac68af94-96e0-4aca-a311-b88aaf3c1a87.JPG.296x216.jpg
20190504,杨浦,黄兴公园,精装修+高区采光好+业主急售+随时看房+税费低,230万,华美达酒店式公寓  | 1室1厅 | 59.04平米 | 南 | 简装 | 有电梯,
20190504,杨浦,黄兴公园,东方蓝海国际广场 2房间1卫 320万,320万,东方蓝海国际广场  | 1室1厅 | 58.06平米 | 北 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 2房间1卫 400万,400万,东方蓝海国际广场  | 1室1厅 | 61.25平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,双阳路604弄 2室1厅 470万,470万,双阳路604弄  | 2室1厅 | 68.63平米 | 南 | 简装 | 无电梯,
20190504,杨浦,黄兴公园,怡佳苑 1室1厅 228万新上,228万,怡佳苑  | 1室1厅 | 43.58平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,长白三村 2室1厅 330万新上,330万,长白三村  | 2室1厅 | 45.87平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,松花江路123弄 2室1厅 450万新上,450万,松花江路123弄  | 2室1厅 | 82.79平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,精装修，双南户型，楼层佳、看房方便，新上,325万,延吉二村  | 2室1厅 | 47.12平米 | 南 | 精装 | 无电梯,
20190504,杨浦,黄兴公园,延吉六村 1室1厅 238万新上,238万,延吉六村  | 1室1厅 | 43.76平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/40f6a9d6-7816-486f-a965-e30014d2aeb7.png.280x210.jpg
20190504,杨浦,黄兴公园,控江四村 2室1厅 320万新上,320万,控江四村  | 2室1厅 | 52.58平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/756fc5b0-353a-448c-825f-71c31890b5f3.png.280x210.jpg
20190504,杨浦,黄兴公园,万佳苑 3室2厅 910万新上,910万,万佳苑  | 3室2厅 | 126.64平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/47dbc21e-285b-4c1e-9307-c9de11faf541.png.280x210.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 3房间1卫 383万,383万,东方蓝海国际广场  | 1室2厅 | 81.14平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/134bff61-b315-45f4-99bc-d3b1fbc6d720.png.280x210.jpg
20190504,杨浦,黄兴公园,精装修+高区采光好+业主急售+随时看房+税费低,189万,华美达酒店式公寓  | 1室0厅 | 54.16平米 | 西南 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,控江五村 2室1厅 295万,295万,控江五村  | 2室1厅 | 51.53平米 | 南 | 精装 | 无电梯,
20190504,杨浦,黄兴公园,控江四村 1室0厅 140万,140万,控江四村  | 1室0厅 | 27.82平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/aa574ff2-2307-43e0-8ba0-26b2b5a85a29.png.280x210.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 3房间1卫 380万,380万,东方蓝海国际广场  | 2室1厅 | 77.76平米 | 北 东北 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/1be85341-f8ea-49ea-b0fe-8451017977e5.png.280x210.jpg
20190504,杨浦,黄兴公园,怡佳苑 2室1厅 315万,315万,怡佳苑  | 2室1厅 | 63.71平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/bb3ae4be-8ab8-4208-ae99-9755386b7974.png.280x210.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 3房间1卫 380万,380万,东方蓝海国际广场  | 2室1厅 | 82.14平米 | 西北 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,物业太平戴维斯，2013年次新房，总价低,350万,东方蓝海国际广场  | 1室1厅 | 63.86平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,控江二村107弄小区 1室1厅 170万,170万,控江二村107弄小区  | 1室1厅 | 33.42平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/ac5af9ad-f7ec-4f9d-af05-f7e6b78a665e.png.280x210.jpg
20190504,杨浦,黄兴公园,佳木斯路110弄 1室1厅 180万,180万,佳木斯路110弄  | 1室1厅 | 37平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/8e22bd5b-c7f3-426e-bf86-716a6bbccd5e.png.280x210.jpg
20190504,杨浦,黄兴公园,控江东三村 1室1厅 200万,200万,控江东三村  | 1室1厅 | 34.7平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/8a9827ed-00cf-41e1-bddf-2eefa923c221.png.280x210.jpg
20190504,杨浦,黄兴公园,怡佳苑 2室1厅 330万,330万,怡佳苑  | 2室1厅 | 65.13平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/914ab3e7-6ed0-4ebe-a972-b0626b9f22b0.png.280x210.jpg
20190504,杨浦,黄兴公园,楼层好，采光好。户型正气，全明,860万,金宇名邸  | 3室2厅 | 118.52平米 | 南 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,控江五村 1室1厅 150万,150万,控江五村  | 1室1厅 | 30.89平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,控江四村 1室0厅 130万,130万,控江四村  | 1室0厅 | 31平米 | 南 | 简装 | 无电梯,
20190504,杨浦,黄兴公园,宏翔公寓 1室1厅 315万,315万,宏翔公寓  | 1室1厅 | 57.4平米 | 南 | 简装 | 有电梯,
20190504,杨浦,黄兴公园,控江六村 1室0厅 246万,246万,控江六村  | 1室0厅 | 27.58平米 | 北 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/ec8f4515-6924-4243-9051-4d4278cd697d.png.280x210.jpg
20190504,杨浦,黄兴公园,怡佳苑 1室1厅 210万,210万,怡佳苑  | 1室1厅 | 43.58平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,控江东三村 3室2厅 550万,550万,控江东三村  | 3室2厅 | 86.25平米 | 南 北 | 精装 | 无电梯,
20190504,杨浦,黄兴公园,此房为小区一梯一户电梯房，小区中间，前后无遮挡。,1260万,文化佳园  | 3室2厅 | 148.72平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/9346eee1-f327-456b-a21a-ad36bc6a738a.png.280x210.jpg
20190504,杨浦,黄兴公园,佳龙花园高品质小区，业主诚信出售，总价低,950万,佳龙花园  | 3室2厅 | 123平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/5fb7bb6b-ab79-4c03-b44c-e8ee4fbc3b22.png.280x210.jpg
20190504,杨浦,黄兴公园,延吉四村 2室1厅 455万,455万,延吉四村  | 2室1厅 | 67.3平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/b95a392a-5d1e-4199-9a56-a81450401a66.png.280x210.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 2房间1卫 242万,242万,东方蓝海国际广场  | 1室1厅 | 49.96平米 | 北 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 2房间1卫 220万,220万,东方蓝海国际广场  | 1室1厅 | 50平米 | 北 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,楼层好，视野好，设施完善....,345万,东方蓝海国际广场  | 1室1厅 | 62平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 2房间1卫 310万,310万,东方蓝海国际广场  | 1室1厅 | 61.52平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,延吉五村 2室1厅 265万,265万,延吉五村  | 2室1厅 | 50.19平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/5ff1fd45-7bcb-4a6a-b47a-fe088d0d6d5b.png.280x210.jpg
20190504,杨浦,黄兴公园,东方蓝海国际广场 3房间1卫 380万,380万,东方蓝海国际广场  | 2室1厅 | 82.14平米 | 西北 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,福阳大厦 2室2厅 559万,559万,福阳大厦  | 2室2厅 | 85.7平米 | 东南 | 其他 | 有电梯,
20190504,杨浦,黄兴公园,延吉东路130弄 3室1厅 420万,420万,延吉东路130弄  | 3室1厅 | 77.14平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,延吉六村 1室1厅 230万,230万,延吉六村  | 1室1厅 | 43.92平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/40f6a9d6-7816-486f-a965-e30014d2aeb7.png.280x210.jpg
20190504,杨浦,黄兴公园,佳木斯路185弄 2室1厅 230万,230万,佳木斯路185弄  | 2室1厅 | 48.23平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-da9c52fe-936b-4e36-8040-d4387ee90987.jpg.296x216.jpg
20190504,杨浦,黄兴公园,黄兴绿园、 南北通、 板式三房两南一北、诚意出售,820万,黄兴绿园  | 3室2厅 | 123.58平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/8aaea986-25ca-43cc-9b13-d7e05384346a.png.280x210.jpg
20190504,杨浦,黄兴公园,华美达酒店式公寓 1房间1卫 85万,85万,华美达酒店式公寓  | 1室0厅 | 36.54平米 | 北 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,华美达一房 地理位置优越 具体情况请来电咨询,85万,华美达酒店式公寓  | 1室1厅 | 36.54平米 | 南 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,华美达酒店式公寓 1房间1卫 115万,115万,华美达酒店式公寓  | 1室0厅 | 36.54平米 | 北 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,延吉东路82弄 1室0厅 160万,160万,延吉东路82弄  | 1室0厅 | 27.11平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/52a4eda8-7c8e-4b3d-a7b0-9ef1438e5990.png.280x210.jpg
20190504,杨浦,黄兴公园,华美达酒店式公寓 2房间1卫 95万,95万,华美达酒店式公寓  | 1室1厅 | 36.54平米 | 南 | 简装 | 有电梯,
20190504,杨浦,黄兴公园,华美达酒店式公寓 2房间1卫 98万,98万,华美达酒店式公寓  | 1室1厅 | 36.54平米 | 南 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,华美达酒店式公寓 1房间1卫 90万,90万,华美达酒店式公寓  | 1室0厅 | 36.54平米 | 南 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,华美达酒店式公寓 2房间1卫 85万,85万,华美达酒店式公寓  | 1室1厅 | 36.54平米 | 北 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,东方蓝海国际广场 2房间1卫 330万,330万,东方蓝海国际广场  | 1室1厅 | 61.25平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-resblock/906c129f-fa3b-47f2-9fb6-9d804f32167d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,楼层好，视野好，朝南，单价是楼中在卖的房子单价低的,118万,华美达酒店式公寓  | 1室1厅 | 36.5平米 | 暂无数据 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,台益公寓 2室2厅 695万,695万,台益公寓  | 2室2厅 | 114.47平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/94e63afb-f4a2-47d0-aa2e-e0ddd7bf75c8.png.280x210.jpg
20190504,杨浦,黄兴公园,控江东三村 1室1厅 195万,195万,控江东三村  | 1室1厅 | 34.95平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/a8741d55-863e-4d9b-89a4-e60c510bf060.png.280x210.jpg
20190504,杨浦,黄兴公园,近地铁，楼层好，视野开阔，水丰路,284万,延吉三村  | 2室1厅 | 49.77平米 | 南 | 简装 | 无电梯,
20190504,杨浦,黄兴公园,兰花新村 2室1厅 285万,285万,兰花新村  | 2室1厅 | 47.55平米 | 南 | 简装 | 无电梯,
20190504,杨浦,黄兴公园,2楼原建房+南北通2房厨卫朝北+精装入住+房东自主,340万,控江四村  | 2室2厅 | 56.71平米 | 南 | 简装 | 无电梯,
20190504,杨浦,黄兴公园,佳龙花园高品质小区，次新房，楼层好，阳光无遮挡。,520万,佳龙花园  | 1室1厅 | 65.82平米 | 南 | 简装 | 有电梯,
20190504,杨浦,黄兴公园,一楼带大花园，三房南北通！！！！！！！！,860万,汇元坊  | 3室2厅 | 124.92平米 | 南 | 简装 | 有电梯,
20190504,杨浦,黄兴公园,双花公寓 2室1厅 480万,480万,双花公寓  | 2室1厅 | 69.03平米 | 南 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,房型正气   诚意出售  近地铁靠公园  电梯房,535万,浣纱五村  | 2室1厅 | 91.61平米 | 东南 | 简装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/a9403e45-dfe1-477d-a2fe-ca972240dba1.png.280x210.jpg
20190504,杨浦,黄兴公园,控江西三村 2室1厅 240万,240万,控江西三村  | 2室1厅 | 39.35平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/c325bbee-524d-4682-a36c-bad026f6ccad.png.280x210.jpg
20190504,杨浦,黄兴公园,兰花教师公寓 3室2厅 870万,870万,兰花教师公寓  | 3室2厅 | 119.62平米 | 南 | 简装 | 无电梯,
20190504,杨浦,黄兴公园,此房是双南户型满五唯一没有个税税点比较低环境好,490万,营口路788弄  | 2室1厅 | 66.88平米 | 南 | 精装 | 有电梯,
20190504,杨浦,黄兴公园,控江五村 1室1厅 155万,155万,控江五村  | 1室1厅 | 34.99平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/shfdfs-image/20170522/dcb2dafb-ac40-40c0-b947-fbd2ece2ae30.jpg.280x210.jpg
20190504,杨浦,黄兴公园,南北通小户型，总价低，中间楼层,190万,佳木斯路110弄  | 1室1厅 | 37.31平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/8e22bd5b-c7f3-426e-bf86-716a6bbccd5e.png.280x210.jpg
20190504,杨浦,黄兴公园,佳木斯路120号 2室1厅 310万,310万,佳木斯路120号  | 2室1厅 | 55.79平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,双花公寓 2室1厅 480万,480万,双花公寓  | 2室1厅 | 69.34平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/8554f42f-4187-49d2-ad7a-4c652d83303c.png.280x210.jpg
20190504,杨浦,黄兴公园,控江五村 1室0厅 170万,170万,控江五村  | 1室0厅 | 22.26平米 | 北 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/e173bbf4-48f9-4b43-ac9f-949a41a2b8ae.png.280x210.jpg
20190504,杨浦,黄兴公园,双花公寓 2室1厅 395万,395万,双花公寓  | 2室1厅 | 64.05平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/07ba760a-f8c0-4f08-b01c-c0c6ca8af67d.png.280x210.jpg
20190504,杨浦,黄兴公园,控江五村 1室0厅 130万,130万,控江五村  | 1室0厅 | 21.39平米 | 北 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/3367451f-0703-4997-b392-af7a59050486.png.280x210.jpg
20190504,杨浦,黄兴公园,控江五村 2室1厅 370万,370万,控江五村  | 2室1厅 | 51.49平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/ab36ed92-ba29-4290-a824-577e5552f382.png.280x210.jpg
20190504,杨浦,黄兴公园,控江二村107弄小区 1室0厅 145万,145万,控江二村107弄小区  | 1室0厅 | 28.81平米 | 北 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,靖宇东路25弄 1室1厅 230万,230万,靖宇东路25弄  | 1室1厅 | 42.54平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/e64a679c-7038-4bc1-a39c-c92387e0005a.png.280x210.jpg
20190504,杨浦,黄兴公园,远东一村 1室1厅 175万,175万,远东一村  | 1室1厅 | 37.22平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,翔顺公寓 1室1厅 324万,324万,翔顺公寓  | 1室1厅 | 54.27平米 | 南 | 精装 | 无电梯,
20190504,杨浦,黄兴公园,佳木斯路110弄 1室1厅 220万,220万,佳木斯路110弄  | 1室1厅 | 37.99平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/8e22bd5b-c7f3-426e-bf86-716a6bbccd5e.png.280x210.jpg
20190504,杨浦,黄兴公园,双花公寓 2室1厅 450万,450万,双花公寓  | 2室1厅 | 66.19平米 | 南 | 简装 | 有电梯,
20190504,杨浦,黄兴公园,控江五村 1室0厅 120万,120万,控江五村  | 1室0厅 | 22.26平米 | 北 | 其他 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/e173bbf4-48f9-4b43-ac9f-949a41a2b8ae.png.280x210.jpg
20190504,杨浦,黄兴公园,控江二村107弄小区 1室1厅 192万,192万,控江二村107弄小区  | 1室1厅 | 41.36平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,控江二村107弄小区 2室1厅 230万,230万,控江二村107弄小区  | 2室1厅 | 34平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,佳木斯路175弄 1室0厅 202万,202万,佳木斯路175弄  | 1室0厅 | 30.28平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,靖宇中路8弄 1室0厅 180万,180万,靖宇中路8弄  | 1室0厅 | 34.91平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,沧州路180弄 2室1厅 450万,450万,沧州路180弄  | 2室1厅 | 57.67平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/9e231996-fa88-4e6e-80d9-511604751200.png.280x210.jpg
20190504,杨浦,黄兴公园,控江二村107弄小区 1室1厅 200万,200万,控江二村107弄小区  | 1室1厅 | 33.41平米 | 南 | 其他 | 无电梯,
20190504,杨浦,黄兴公园,控江东三村 1室0厅 205万,205万,控江东三村  | 1室0厅 | 39.5平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/x-se/hdic-frame/8d69978a-b88a-48ac-9571-c8c107589cc1.png.280x210.jpg
20190504,杨浦,黄兴公园,翔殷路491弄 2室0厅 275万,275万,翔殷路491弄  | 2室0厅 | 48.94平米 | 南 | 简装 | 无电梯,
20190504,杨浦,黄兴公园,控江五村 1室1厅 220万,220万,控江五村  | 1室1厅 | 43.06平米 | 南 | 其他 | 无电梯,
